Nama File,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,contrast_0,contrast_45,contrast_90,contrast_135,energy_0,energy_45,energy_90,energy_135,ASM_0,ASM_45,ASM_90,ASM_135,Class
with-mask-default-mask-seed0000.png,0.979835436,0.972973093,0.986976517,0.971371101,0.386707896,0.348202429,0.421273079,0.341885491,5.879616183,6.916041667,4.521680498,7.385902778,147.7132953,198.2988889,95.20100277,210.0532639,0.100460903,0.096633386,0.098562893,0.096329448,0.010092393,0.009338011,0.009714644,0.009279363,Memakai
with-mask-default-mask-seed0001.png,0.981648938,0.971825337,0.983585544,0.97127194,0.4383083,0.388304619,0.44278336,0.38195886,4.642047026,5.981267361,4.334854772,6.016059028,97.80895574,150.5700521,87.45912863,153.5274479,0.100030292,0.096226412,0.0983432,0.095835412,0.010006059,0.009259522,0.009671385,0.009184426,Memakai
with-mask-default-mask-seed0002.png,0.982614867,0.973794502,0.987238917,0.97642172,0.472231804,0.443184387,0.488941501,0.451287205,5.973720609,7.645729167,5.191770401,6.859982639,177.3032503,267.3484722,130.0857192,240.547309,0.13163929,0.127272624,0.132813877,0.127553196,0.017328903,0.016198321,0.017639526,0.016269818,Memakai
with-mask-default-mask-seed0003.png,0.984358615,0.977073457,0.985783243,0.974816977,0.398988441,0.364908254,0.40918603,0.349990843,6.494536653,8.225295139,6.269605809,8.733038194,182.8292531,268.5847396,166.3535961,295.0185938,0.107344061,0.104098912,0.105582781,0.103441765,0.011522747,0.010836584,0.011147724,0.010700199,Memakai
with-mask-default-mask-seed0004.png,0.977770687,0.970260389,0.97900711,0.96273889,0.353677725,0.315866443,0.376470426,0.305434034,6.023893499,6.910260417,5.792185339,8.151892361,134.0078838,179.7423785,126.754184,225.2003993,0.103121588,0.099647928,0.101053541,0.099535376,0.010634062,0.00992971,0.010211818,0.009907291,Memakai
with-mask-default-mask-seed0005.png,0.983597128,0.977002238,0.988120948,0.975973803,0.317689804,0.270151955,0.327528121,0.271931759,6.006431535,7.446649306,5.31996888,7.605555556,143.1216805,201.1792187,103.5919952,210.175625,0.094840996,0.091496143,0.092267471,0.091342922,0.008994815,0.008371544,0.008513286,0.008343529,Memakai
with-mask-default-mask-seed0006.png,0.975026524,0.961736506,0.980151744,0.965236942,0.41875121,0.382096263,0.432366151,0.381934749,5.464315353,6.682899306,4.724878976,6.659236111,126.3631051,193.4819965,99.99725104,175.7815972,0.096666522,0.092914352,0.094690412,0.092814248,0.009344417,0.008633077,0.008966274,0.008614485,Memakai
with-mask-default-mask-seed0007.png,0.982773154,0.974551533,0.986365195,0.975983359,0.31531978,0.27795907,0.321796666,0.281605611,6.757970263,8.58921875,6.368482019,8.348454861,173.5075207,257.1072049,137.3450726,242.6407118,0.096882735,0.093696013,0.094519263,0.093549837,0.009386264,0.008778943,0.008933891,0.008751572,Memakai
with-mask-default-mask-seed0008.png,0.981437583,0.971876946,0.983049299,0.971250937,0.408836321,0.353649275,0.408774197,0.359501805,5.291407331,6.875104167,5.17164592,6.819739583,121.93463,184.8763542,111.3742739,188.984809,0.101661452,0.097973119,0.099070296,0.097772466,0.010335051,0.009598732,0.009814924,0.009559455,Memakai
with-mask-default-mask-seed0009.png,0.981606507,0.974953604,0.98692961,0.973839959,0.332404133,0.292457371,0.354711653,0.295417298,7.177627939,8.573420139,5.809785615,8.630833333,178.5481328,243.3133854,127.0617566,254.1299306,0.099518186,0.09623394,0.097093702,0.096100365,0.009903869,0.009260971,0.009427187,0.00923528,Memakai
